"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 21, 2019","40,000.0","40,000.0","40,350.0","39,000.0","2.89K","0.00%"
"Jan 18, 2019","40,000.0","40,000.0","40,000.0","40,000.0","7.54K","-0.74%"
"Jan 17, 2019","40,300.0","39,900.0","40,300.0","39,900.0","2.51K","-0.12%"
"Jan 16, 2019","40,350.0","40,650.0","40,650.0","40,000.0","4.05K","0.12%"
"Jan 15, 2019","40,300.0","40,000.0","40,400.0","39,900.0","3.15K","1.00%"
"Jan 14, 2019","39,900.0","40,000.0","40,800.0","39,700.0","20.86K","-0.25%"
"Jan 11, 2019","40,000.0","40,600.0","40,600.0","40,000.0","21.84K","-1.48%"
"Jan 10, 2019","40,600.0","40,250.0","40,950.0","40,250.0","2.46K","0.87%"
"Jan 09, 2019","40,250.0","40,500.0","41,000.0","40,250.0","4.67K","-1.35%"
"Jan 08, 2019","40,800.0","40,350.0","41,000.0","40,350.0","0.38K","-0.49%"
"Jan 07, 2019","41,000.0","40,200.0","41,000.0","40,000.0","10.42K","0.00%"
"Jan 04, 2019","41,000.0","41,300.0","41,300.0","40,700.0","4.58K","-0.73%"
"Jan 03, 2019","41,300.0","40,500.0","41,500.0","40,100.0","1.37K","-0.48%"
"Jan 02, 2019","41,500.0","41,500.0","41,500.0","40,500.0","0.93K","0.00%"
"Dec 28, 2018","41,500.0","41,600.0","41,600.0","40,000.0","65.86K","-0.72%"
"Dec 27, 2018","41,800.0","42,400.0","42,450.0","41,800.0","7.27K","-0.48%"
"Dec 26, 2018","42,000.0","42,500.0","42,500.0","41,700.0","4.29K","0.00%"
"Dec 25, 2018","42,000.0","41,000.0","44,400.0","41,000.0","72.89K","0.24%"
"Dec 24, 2018","41,900.0","42,000.0","42,000.0","41,100.0","3.25K","-0.24%"
"Dec 21, 2018","42,000.0","42,300.0","42,500.0","41,200.0","1.19K","0.00%"
"Dec 20, 2018","42,000.0","41,850.0","44,600.0","41,500.0","53.24K","0.24%"
"Dec 19, 2018","41,900.0","42,000.0","42,000.0","41,000.0","3.05K","-0.12%"
"Dec 18, 2018","41,950.0","42,000.0","42,000.0","41,000.0","3.18K","0.00%"
"Dec 17, 2018","41,950.0","41,000.0","42,500.0","40,650.0","31.09K","1.08%"
"Dec 14, 2018","41,500.0","40,900.0","41,950.0","40,000.0","18.91K","1.47%"
"Dec 13, 2018","40,900.0","41,000.0","41,000.0","40,000.0","10.00K","3.54%"
"Dec 12, 2018","39,500.0","39,982.0","39,982.0","38,633.0","54.25K","-1.21%"
"Dec 11, 2018","39,982.0","41,427.0","41,909.0","39,596.0","55.31K","-5.57%"
"Dec 10, 2018","42,342.0","42,390.0","42,390.0","42,294.0","5.55K","-0.11%"
"Dec 07, 2018","42,390.0","42,390.0","42,390.0","42,198.0","1.52K","0.00%"
"Dec 06, 2018","42,390.0","42,390.0","42,390.0","42,198.0","4.80K","0.00%"
"Dec 05, 2018","42,390.0","42,390.0","42,390.0","42,198.0","3.23K","0.00%"
"Dec 04, 2018","42,390.0","42,679.0","42,679.0","42,005.0","1.25K","0.00%"
"Dec 03, 2018","42,390.0","42,390.0","42,390.0","42,390.0","0.26K","0.00%"
"Nov 30, 2018","42,390.0","42,198.0","42,390.0","41,909.0","1.92K","-3.44%"
"Nov 29, 2018","43,900.0","43,900.0","43,900.0","43,900.0","0.30K","0.00%"
"Nov 28, 2018","43,900.0","43,900.0","43,900.0","43,800.0","11.16K","0.00%"
"Nov 27, 2018","43,900.0","44,000.0","44,000.0","43,700.0","1.64K","0.23%"
"Nov 26, 2018","43,800.0","44,000.0","44,000.0","43,000.0","2.35K","-0.45%"
"Nov 23, 2018","44,000.0","43,800.0","44,000.0","43,800.0","1.19K","0.46%"
"Nov 22, 2018","43,800.0","44,300.0","44,300.0","43,800.0","3.67K","-0.23%"
"Nov 21, 2018","43,900.0","43,800.0","43,900.0","43,800.0","1.93K","0.00%"
"Nov 20, 2018","43,900.0","43,500.0","43,900.0","43,500.0","1.29K","0.00%"
"Nov 19, 2018","43,900.0","43,400.0","44,500.0","43,400.0","1.07K","-1.35%"
"Nov 16, 2018","44,500.0","43,700.0","44,700.0","43,700.0","5.16K","1.60%"
"Nov 15, 2018","43,800.0","43,950.0","44,500.0","43,600.0","12.17K","0.00%"
"Nov 14, 2018","43,800.0","44,200.0","44,200.0","43,800.0","4.72K","-0.45%"
"Nov 13, 2018","44,000.0","43,900.0","44,000.0","43,400.0","4.51K","0.00%"
"Nov 12, 2018","44,000.0","45,900.0","45,900.0","43,050.0","0.08K","0.92%"
"Nov 09, 2018","43,600.0","44,500.0","46,000.0","43,600.0","3.05K","-0.91%"
"Nov 08, 2018","44,000.0","44,500.0","44,500.0","44,000.0","1.01K","0.23%"
"Nov 07, 2018","43,900.0","44,000.0","44,000.0","43,900.0","0.36K","0.23%"
"Nov 06, 2018","43,800.0","44,000.0","44,000.0","43,500.0","2.08K","-0.45%"
"Nov 05, 2018","44,000.0","44,300.0","44,300.0","44,000.0","0.44K","-0.45%"
"Nov 02, 2018","44,200.0","44,400.0","44,400.0","44,200.0","0.15K","0.45%"
"Nov 01, 2018","44,000.0","44,500.0","44,500.0","44,000.0","3.70K","-1.12%"
"Oct 31, 2018","44,500.0","44,300.0","44,500.0","44,300.0","0.02K","0.23%"
"Oct 30, 2018","44,400.0","44,000.0","44,400.0","44,000.0","3.20K","-0.22%"
"Oct 29, 2018","44,500.0","44,800.0","44,800.0","44,100.0","0.40K","0.00%"
"Oct 26, 2018","44,500.0","45,000.0","45,000.0","44,000.0","6.85K","-0.89%"
"Oct 25, 2018","44,900.0","44,900.0","44,900.0","44,000.0","1.08K","-0.11%"
"Oct 24, 2018","44,950.0","44,800.0","44,950.0","44,800.0","0.04K","-0.77%"
"Oct 23, 2018","45,300.0","45,200.0","46,000.0","44,000.0","2.53K","1.80%"
"Oct 22, 2018","44,500.0","44,400.0","45,900.0","44,100.0","13.40K","-3.26%"
"Oct 19, 2018","46,000.0","44,500.0","46,250.0","44,500.0","0.60K","-0.65%"
"Oct 18, 2018","46,300.0","46,400.0","46,400.0","45,000.0","0.09K","-0.22%"
"Oct 17, 2018","46,400.0","44,600.0","46,400.0","44,600.0","0.52K","-0.22%"
"Oct 16, 2018","46,500.0","45,000.0","46,500.0","45,000.0","0.32K","0.00%"
"Oct 15, 2018","46,500.0","46,100.0","46,800.0","44,100.0","17.03K","0.00%"
"Oct 12, 2018","46,500.0","44,100.0","46,500.0","44,100.0","5.56K","1.64%"
"Oct 11, 2018","45,750.0","44,600.0","47,000.0","44,300.0","2.06K","-3.48%"
"Oct 10, 2018","47,400.0","43,550.0","47,850.0","43,550.0","14.78K","5.92%"
"Oct 09, 2018","44,750.0","43,600.0","44,750.0","43,600.0","0.21K","-0.11%"
"Oct 08, 2018","44,800.0","44,800.0","44,800.0","44,650.0","0.85K","0.00%"
"Oct 05, 2018","44,800.0","44,900.0","44,900.0","44,000.0","2.30K","0.00%"
"Oct 04, 2018","44,800.0","44,800.0","45,000.0","44,800.0","2.60K","-0.44%"
"Oct 03, 2018","45,000.0","45,000.0","45,000.0","44,000.0","9.99K","0.00%"
"Oct 02, 2018","45,000.0","44,000.0","45,200.0","44,000.0","6.72K","-0.44%"
"Oct 01, 2018","45,200.0","45,200.0","45,500.0","44,000.0","3.59K","0.67%"
"Sep 28, 2018","44,900.0","44,900.0","44,900.0","44,400.0","1.66K","1.13%"
"Sep 27, 2018","44,400.0","43,500.0","44,600.0","43,300.0","24.68K","2.54%"
"Sep 26, 2018","43,300.0","43,500.0","43,900.0","43,300.0","2.93K","-1.37%"
"Sep 25, 2018","43,900.0","43,500.0","44,000.0","43,200.0","2.04K","1.39%"
"Sep 24, 2018","43,300.0","43,200.0","44,000.0","43,200.0","3.82K","0.23%"
"Sep 21, 2018","43,200.0","43,200.0","45,000.0","43,000.0","1.50K","0.00%"
"Sep 20, 2018","43,200.0","42,800.0","45,750.0","42,800.0","20.83K","0.93%"
"Sep 19, 2018","42,800.0","42,800.0","42,800.0","42,800.0","0.71K","0.00%"
"Sep 18, 2018","42,800.0","42,400.0","42,800.0","42,300.0","5.36K","0.94%"
"Sep 17, 2018","42,400.0","42,900.0","42,900.0","42,400.0","0.03K","0.00%"
"Sep 14, 2018","42,400.0","42,850.0","42,850.0","42,400.0","0.16K","0.24%"
"Sep 13, 2018","42,300.0","42,900.0","42,900.0","42,300.0","1.14K","0.59%"
"Sep 12, 2018","42,050.0","42,500.0","42,900.0","42,050.0","5.74K","-1.52%"
"Sep 11, 2018","42,700.0","42,500.0","42,700.0","42,500.0","0.22K","0.00%"
"Sep 10, 2018","42,700.0","42,000.0","42,800.0","42,000.0","0.17K","1.67%"
"Sep 07, 2018","42,000.0","42,900.0","43,000.0","41,600.0","1.22K","-2.33%"
"Sep 06, 2018","43,000.0","42,500.0","43,000.0","42,300.0","10.89K","1.65%"
"Sep 05, 2018","42,300.0","42,700.0","42,800.0","42,000.0","0.96K","-1.17%"
"Sep 04, 2018","42,800.0","42,600.0","42,800.0","42,000.0","9.43K","0.47%"
"Aug 31, 2018","42,600.0","42,400.0","43,000.0","42,400.0","0.90K","0.47%"
"Aug 30, 2018","42,400.0","43,000.0","43,000.0","42,400.0","0.56K","-0.24%"
"Aug 29, 2018","42,500.0","42,500.0","42,900.0","42,500.0","1.12K","-0.93%"
"Aug 28, 2018","42,900.0","42,000.0","43,400.0","42,000.0","1.50K","0.47%"
"Aug 27, 2018","42,700.0","43,000.0","43,000.0","42,700.0","3.14K","-0.70%"
"Aug 24, 2018","43,000.0","42,400.0","43,000.0","42,400.0","5.56K","0.47%"
"Aug 23, 2018","42,800.0","42,800.0","42,800.0","42,100.0","18.94K","1.42%"
"Aug 22, 2018","42,200.0","42,900.0","42,900.0","42,100.0","3.36K","0.24%"
"Aug 21, 2018","42,100.0","42,000.0","42,750.0","42,000.0","1.59K","-1.75%"
"Aug 20, 2018","42,850.0","43,000.0","43,000.0","41,500.0","3.69K","-0.35%"
"Aug 17, 2018","43,000.0","42,300.0","43,000.0","42,100.0","2.22K","2.02%"
"Aug 16, 2018","42,150.0","42,100.0","42,900.0","42,100.0","1.81K","-0.94%"
"Aug 15, 2018","42,550.0","42,200.0","42,900.0","42,200.0","4.43K","0.83%"
"Aug 14, 2018","42,200.0","42,000.0","42,900.0","42,000.0","1.83K","0.24%"
"Aug 13, 2018","42,100.0","42,000.0","43,000.0","41,500.0","9.41K","0.24%"
"Aug 10, 2018","42,000.0","42,800.0","42,800.0","42,000.0","24.56K","-2.33%"
"Aug 09, 2018","43,000.0","43,200.0","43,450.0","42,800.0","6.60K","-0.23%"
"Aug 08, 2018","43,100.0","44,000.0","44,000.0","43,100.0","0.87K","-1.60%"
"Aug 07, 2018","43,800.0","44,000.0","44,000.0","43,600.0","2.73K","-2.12%"
"Aug 06, 2018","44,750.0","42,650.0","46,000.0","42,650.0","2.80K","-0.11%"
"Aug 03, 2018","44,800.0","44,609.0","44,800.0","44,609.0","1.07K","0.43%"
"Aug 02, 2018","44,609.0","44,609.0","44,609.0","44,034.0","3.62K","-0.21%"
"Aug 01, 2018","44,704.0","44,704.0","44,800.0","44,034.0","3.79K","0.00%"
"Jul 31, 2018","44,704.0","43,556.0","44,991.0","43,173.0","1.39K","3.78%"
"Jul 30, 2018","43,077.0","42,598.0","43,077.0","42,598.0","3.57K","1.12%"
"Jul 27, 2018","42,598.0","42,215.0","42,598.0","42,215.0","7.71K","0.91%"
"Jul 26, 2018","42,215.0","42,215.0","42,311.0","42,120.0","4.79K","0.23%"
"Jul 25, 2018","42,120.0","42,981.0","42,981.0","42,120.0","10.58K","-0.23%"
"Jul 24, 2018","42,215.0","42,311.0","42,311.0","42,120.0","2.14K","-8.82%"
"Jul 23, 2018","46,300.0","43,500.0","46,300.0","43,500.0","4.96K","6.44%"
"Jul 20, 2018","43,500.0","43,600.0","43,600.0","43,500.0","3.70K","0.46%"
"Jul 19, 2018","43,300.0","43,500.0","43,500.0","43,050.0","6.94K","-0.46%"
"Jul 18, 2018","43,500.0","43,500.0","43,500.0","43,000.0","14.07K","0.00%"
"Jul 17, 2018","43,500.0","43,400.0","43,500.0","43,000.0","8.36K","0.23%"
"Jul 16, 2018","43,400.0","43,050.0","43,400.0","43,050.0","0.21K","-0.12%"
"Jul 13, 2018","43,450.0","42,600.0","43,500.0","42,600.0","13.22K","0.12%"
"Jul 12, 2018","43,400.0","43,500.0","43,500.0","43,000.0","0.22K","0.93%"
"Jul 11, 2018","43,000.0","43,800.0","43,800.0","43,000.0","23.89K","-0.81%"
"Jul 10, 2018","43,350.0","42,600.0","43,350.0","42,600.0","0.89K","0.46%"
"Jul 09, 2018","43,150.0","42,050.0","43,200.0","42,000.0","0.37K","0.12%"
"Jul 06, 2018","43,100.0","43,100.0","43,150.0","42,000.0","9.88K","0.00%"
"Jul 05, 2018","43,100.0","43,400.0","43,400.0","42,000.0","11.14K","0.23%"
"Jul 04, 2018","43,000.0","43,400.0","43,400.0","42,500.0","1.90K","-0.92%"
"Jul 03, 2018","43,400.0","42,500.0","43,450.0","42,000.0","6.62K","0.70%"
"Jul 02, 2018","43,100.0","43,000.0","43,100.0","42,000.0","9.59K","-0.92%"
"Jun 29, 2018","43,500.0","43,700.0","44,000.0","43,500.0","1.70K","-1.02%"
"Jun 28, 2018","43,950.0","43,500.0","44,000.0","43,200.0","1.72K","-0.79%"
"Jun 27, 2018","44,300.0","44,000.0","44,300.0","43,100.0","5.32K","1.84%"
"Jun 26, 2018","43,500.0","43,500.0","43,500.0","43,000.0","2.87K","-1.81%"
"Jun 25, 2018","44,300.0","43,550.0","44,500.0","43,550.0","7.40K","-1.56%"
"Jun 21, 2018","45,000.0","45,000.0","45,000.0","42,850.0","0.92K","-1.53%"
"Jun 20, 2018","45,700.0","42,850.0","45,700.0","42,700.0","5.55K","6.78%"
"Jun 19, 2018","42,800.0","43,500.0","43,500.0","42,800.0","11.69K","-2.39%"
"Jun 18, 2018","43,850.0","44,000.0","44,000.0","43,600.0","0.60K","-0.11%"
"Jun 15, 2018","43,900.0","44,100.0","44,100.0","43,900.0","2.03K","-0.23%"
"Jun 14, 2018","44,000.0","45,100.0","45,100.0","44,000.0","16.81K","2.76%"
"Jun 13, 2018","42,818.0","41,909.0","42,818.0","41,909.0","2.40K","0.32%"
"Jun 12, 2018","42,682.0","42,682.0","42,682.0","41,000.0","11.30K","4.33%"
"Jun 11, 2018","40,909.0","41,818.0","43,091.0","40,909.0","114.93K","-4.36%"
"Jun 08, 2018","42,773.0","42,818.0","42,909.0","42,773.0","13.48K","-0.11%"
"Jun 07, 2018","42,818.0","42,727.0","42,909.0","42,545.0","4.48K","-0.21%"
"Jun 06, 2018","42,909.0","42,818.0","42,909.0","42,636.0","3.30K","0.00%"
"Jun 05, 2018","42,909.0","42,909.0","42,909.0","42,727.0","3.70K","-0.42%"
"Jun 04, 2018","43,091.0","43,091.0","43,273.0","42,727.0","2.55K","0.00%"
"Jun 01, 2018","43,091.0","42,727.0","43,182.0","42,727.0","1.66K","0.85%"
"May 31, 2018","42,727.0","42,455.0","42,727.0","41,818.0","10.51K","2.40%"
"May 30, 2018","41,727.0","43,136.0","43,136.0","40,364.0","3.01K","0.33%"
"May 29, 2018","41,591.0","40,000.0","41,727.0","39,955.0","1.69K","3.98%"
"May 28, 2018","40,000.0","41,364.0","41,364.0","39,545.0","3.58K","-2.00%"
"May 25, 2018","40,818.0","41,364.0","41,591.0","39,091.0","21.34K","-1.96%"
"May 24, 2018","41,636.0","41,727.0","41,727.0","41,364.0","0.66K","0.66%"
"May 23, 2018","41,364.0","41,818.0","41,818.0","41,364.0","1.36K","1.11%"
"May 22, 2018","40,909.0","42,273.0","42,273.0","39,091.0","26.13K","-2.17%"
"May 21, 2018","41,818.0","42,182.0","42,182.0","41,364.0","6.34K","-1.08%"
"May 18, 2018","42,273.0","41,636.0","42,273.0","41,636.0","1.63K","0.00%"
"May 17, 2018","42,273.0","42,273.0","42,273.0","41,818.0","1.56K","-1.06%"
"May 16, 2018","42,727.0","41,636.0","42,727.0","41,545.0","15.65K","2.62%"
"May 15, 2018","41,636.0","41,375.0","41,636.0","41,375.0","15.57K","0.63%"
"May 14, 2018","41,375.0","41,027.0","41,375.0","41,027.0","10.00K","0.85%"
"May 11, 2018","41,027.0","41,027.0","41,027.0","40,852.0","8.14K","0.00%"
"May 10, 2018","41,027.0","41,375.0","41,549.0","41,027.0","13.45K","-0.84%"
"May 09, 2018","41,375.0","41,375.0","41,636.0","41,375.0","77.71K","0.00%"
"May 08, 2018","41,375.0","41,811.0","41,811.0","41,375.0","16.35K","-0.42%"
"May 07, 2018","41,549.0","41,549.0","41,549.0","40,852.0","1.36K","0.00%"
"May 04, 2018","41,549.0","41,549.0","41,636.0","40,765.0","3.53K","-0.21%"
"May 03, 2018","41,636.0","42,246.0","42,246.0","40,852.0","3.29K","-2.25%"
"May 02, 2018","42,595.0","43,117.0","43,117.0","41,811.0","0.19K","-2.00%"
"Apr 27, 2018","43,466.0","40,765.0","43,553.0","39,938.0","32.18K","6.63%"
"Apr 26, 2018","40,765.0","40,678.0","41,288.0","39,807.0","15.69K","0.21%"
"Apr 24, 2018","40,678.0","41,723.0","41,723.0","40,504.0","5.42K","0.43%"
"Apr 23, 2018","40,504.0","41,811.0","41,811.0","40,504.0","35.49K","-2.92%"
"Apr 20, 2018","41,723.0","40,940.0","41,723.0","40,504.0","5.91K","-0.21%"
"Apr 18, 2018","41,811.0","40,504.0","42,682.0","40,504.0","24.40K","3.23%"
"Apr 17, 2018","40,504.0","41,288.0","41,288.0","40,330.0","1.10K","0.00%"
